run_timestamp,city,slug,date,day_of_week,total_booked_hours
2026-01-18T02:15:01,overlandparkks,overlandparkks,2026-01-18,Sunday,45.0
2026-01-18T02:15:01,ascension-la,ascension-la,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,baton-rouge-st-george,baton-rouge-st-george,2026-01-18,Sunday,4.0
2026-01-18T02:15:01,shreveport-la-south,shreveport-la-south,2026-01-18,Sunday,16.5
2026-01-18T02:15:01,maynardma,maynardma,2026-01-18,Sunday,33.0
2026-01-18T02:15:01,southborough-ma,southborough-ma,2026-01-18,Sunday,52.0
2026-01-18T02:15:01,crofton-md,crofton-md,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,towson-baltimore-md,towson-baltimore-md,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,clarkstonmi,clarkstonmi,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,farmington-mi,farmington-mi,2026-01-18,Sunday,20.0
2026-01-18T02:15:01,grand-blanc-mi,grand-blanc-mi,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,lansing-mi,lansing-mi,2026-01-18,Sunday,49.5
2026-01-18T02:15:01,livonia-mi,livonia-mi,2026-01-18,Sunday,56.0
2026-01-18T02:15:01,novi-mi,novi-mi,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,rochester-hills-mi,rochester-hills-mi,2026-01-18,Sunday,23.0
2026-01-18T02:15:01,troy-mi,troy-mi,2026-01-18,Sunday,12.0
2026-01-18T02:15:01,west-bloomfield-mi,west-bloomfield-mi,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-18,Sunday,24.5
2026-01-18T02:15:01,liberty-mo,liberty-mo,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,rollamo,rollamo,2026-01-18,Sunday,21.0
2026-01-18T02:15:01,bozemanmt,bozemanmt,2026-01-18,Sunday,63.5
2026-01-18T02:15:01,chapel-hill-nc,chapel-hill-nc,2026-01-18,Sunday,27.5
2026-01-18T02:15:01,raleigh-nc-north,raleigh-nc-north,2026-01-18,Sunday,16.5
2026-01-18T02:15:01,lincoln-ne-south,lincoln-ne-south,2026-01-18,Sunday,38.5
2026-01-18T02:15:01,omahane,omahane,2026-01-18,Sunday,56.0
2026-01-18T02:15:01,papillionne,papillionne,2026-01-18,Sunday,45.5
2026-01-18T02:15:01,howell-nj,howell-nj,2026-01-18,Sunday,15.5
2026-01-18T02:15:01,pomptonplainsnj,pomptonplainsnj,2026-01-18,Sunday,54.5
2026-01-18T02:15:01,princetonnj,princetonnj,2026-01-18,Sunday,21.0
2026-01-18T02:15:01,toms-river-nj,toms-river-nj,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,lascruces-nm,lascruces-nm,2026-01-18,Sunday,2.0
2026-01-18T02:15:01,hendersonnv,hendersonnv,2026-01-18,Sunday,14.5
2026-01-18T02:15:01,mesquitenv,mesquitenv,2026-01-18,Sunday,16.0
2026-01-18T02:15:01,southsummerlinnv,southsummerlinnv,2026-01-18,Sunday,25.0
2026-01-18T02:15:01,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-18,Sunday,19.5
2026-01-18T02:15:01,bethpage-ny,bethpage-ny,2026-01-18,Sunday,53.0
2026-01-18T02:15:01,fivetowns-ny,fivetowns-ny,2026-01-18,Sunday,25.5
2026-01-18T02:15:01,brunswickoh,brunswickoh,2026-01-18,Sunday,49.0
2026-01-18T02:15:01,chardonoh,chardonoh,2026-01-18,Sunday,27.0
2026-01-18T02:15:01,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-18,Sunday,35.0
2026-01-18T02:15:01,north-canton-oh,north-canton-oh,2026-01-18,Sunday,40.5
2026-01-18T02:15:01,woosteroh,woosteroh,2026-01-18,Sunday,38.0
2026-01-18T02:15:01,jenks-ok,jenks-ok,2026-01-18,Sunday,9.0
2026-01-18T02:15:01,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-18,Sunday,7.0
2026-01-18T02:15:01,clackamas-or,clackamas-or,2026-01-18,Sunday,5.0
2026-01-18T02:15:01,eugeneor,eugeneor,2026-01-18,Sunday,45.0
2026-01-18T02:15:01,salem-keizer-or,salem-keizer-or,2026-01-18,Sunday,22.0
2026-01-18T02:15:01,sherwoodor,sherwoodor,2026-01-18,Sunday,26.0
2026-01-18T02:15:01,paoli-pa,paoli-pa,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,yardley-pa,yardley-pa,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,york-pa,york-pa,2026-01-18,Sunday,73.5
2026-01-18T02:15:01,aikensc,aikensc,2026-01-18,Sunday,35.0
2026-01-18T02:15:01,spartanburgsc,spartanburgsc,2026-01-18,Sunday,46.0
2026-01-18T02:15:01,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-18,Sunday,43.5
2026-01-18T02:15:01,chattanoogatn,chattanoogatn,2026-01-18,Sunday,43.0
2026-01-18T02:15:01,clarksvilletn,clarksvilletn,2026-01-18,Sunday,72.5
2026-01-18T02:15:01,cleveland-tn,cleveland-tn,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,franklintn,franklintn,2026-01-18,Sunday,33.5
2026-01-18T02:15:01,knoxvilletn,knoxvilletn,2026-01-18,Sunday,44.5
2026-01-18T02:15:01,memphis-tn-collierville,memphis-tn-collierville,2026-01-18,Sunday,2.0
2026-01-18T02:15:01,mt-juliet-tn,mt-juliet-tn,2026-01-18,Sunday,17.0
2026-01-18T02:15:01,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-18,Sunday,6.0
2026-01-18T02:15:01,spring-hill-tn-north,spring-hill-tn-north,2026-01-18,Sunday,14.5
2026-01-18T02:15:01,allen-tx,allen-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,amarillo-tx,amarillo-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,houston-atascocita-tx,houston-atascocita-tx,2026-01-18,Sunday,29.5
2026-01-18T02:15:01,eastaustintx,eastaustintx,2026-01-18,Sunday,36.5
2026-01-18T02:15:01,southwestaustintx,southwestaustintx,2026-01-18,Sunday,17.5
2026-01-18T02:15:01,colleyville-tx,colleyville-tx,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,denton-tx,denton-tx,2026-01-18,Sunday,16.0
2026-01-18T02:15:01,flowermoundtx,flowermoundtx,2026-01-18,Sunday,27.0
2026-01-18T02:15:01,granburytx,granburytx,2026-01-18,Sunday,6.0
2026-01-18T02:15:01,grand-prairie-tx,grand-prairie-tx,2026-01-18,Sunday,7.0
2026-01-18T02:15:01,houstonheightstx,houstonheightstx,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,houston-memorial-tx,houston-memorial-tx,2026-01-18,Sunday,34.0
2026-01-18T02:15:01,katy-tx,katy-tx,2026-01-18,Sunday,15.0
2026-01-18T02:15:01,kellertx,kellertx,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,lubbock-tx,lubbock-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,woodlands-houston-tx,woodlands-houston-tx,2026-01-18,Sunday,18.0
2026-01-18T02:15:01,mckinney-tx,mckinney-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,midlandtx,midlandtx,2026-01-18,Sunday,46.0
2026-01-18T02:15:01,east-odessa-tx,east-odessa-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,planowesttx,planowesttx,2026-01-18,Sunday,17.0
2026-01-18T02:15:01,round-rock-tx,round-rock-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,shenandoah-tx,shenandoah-tx,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,sherman-tx,sherman-tx,2026-01-18,Sunday,13.0
2026-01-18T02:15:01,spring-tx,spring-tx,2026-01-18,Sunday,5.0
2026-01-18T02:15:01,tylersouthtx,tylersouthtx,2026-01-18,Sunday,50.0
2026-01-18T02:15:01,americanforkut,americanforkut,2026-01-18,Sunday,42.0
2026-01-18T02:15:01,cedarcity,cedarcity,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,layton-ut,layton-ut,2026-01-18,Sunday,17.0
2026-01-18T02:15:01,lehiut,lehiut,2026-01-18,Sunday,30.5
2026-01-18T02:15:01,millcreekut,millcreekut,2026-01-18,Sunday,18.0
2026-01-18T02:15:01,murrayut,murrayut,2026-01-18,Sunday,7.5
2026-01-18T02:15:01,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-18,Sunday,26.5
2026-01-18T02:15:01,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-18,Sunday,5.0
2026-01-18T02:15:01,orem-ut,orem-ut,2026-01-18,Sunday,15.0
2026-01-18T02:15:01,richfield,richfield,2026-01-18,Sunday,5.0
2026-01-18T02:15:01,sandyut,sandyut,2026-01-18,Sunday,21.5
2026-01-18T02:15:01,spanishforkut,spanishforkut,2026-01-18,Sunday,36.0
2026-01-18T02:15:01,stgeorgeut,stgeorgeut,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-18,Sunday,12.5
2026-01-18T02:15:01,st-george-ut-sunset,st-george-ut-sunset,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,lynchburg-va,lynchburg-va,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,birminghamal,birminghamal,2026-01-18,Sunday,34.0
2026-01-18T10:00:01,huntsville-al-research-park,huntsville-al-research-park,2026-01-18,Sunday,6.0
2026-01-18T10:00:01,chandleraz,chandleraz,2026-01-18,Sunday,14.0
2026-01-18T10:00:01,southchandleraz,southchandleraz,2026-01-18,Sunday,7.0
2026-01-18T10:00:01,gilbertaz,gilbertaz,2026-01-18,Sunday,26.0
2026-01-18T10:00:01,glendaleaz,glendaleaz,2026-01-18,Sunday,40.0
2026-01-18T10:00:01,goodyear-az,goodyear-az,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,mesa-az-east,mesa-az-east,2026-01-18,Sunday,8.5
2026-01-18T10:00:01,paradise-valley-az,paradise-valley-az,2026-01-18,Sunday,13.0
2026-01-18T10:00:01,glendale-az-peoria,glendale-az-peoria,2026-01-18,Sunday,23.0
2026-01-18T10:00:01,scottsdaleaz,scottsdaleaz,2026-01-18,Sunday,31.0
2026-01-18T10:00:01,scottsdale-az-north,scottsdale-az-north,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,surpriseaz,surpriseaz,2026-01-18,Sunday,13.0
2026-01-18T10:00:01,talkingstickaz,talkingstickaz,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,tempeaz,tempeaz,2026-01-18,Sunday,4.0
2026-01-18T10:00:01,carlsbadca,carlsbadca,2026-01-18,Sunday,15.0
2026-01-18T10:00:01,rancho-mirage-ca,rancho-mirage-ca,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,invernessco,invernessco,2026-01-18,Sunday,26.5
2026-01-18T10:00:01,littleton-co,littleton-co,2026-01-18,Sunday,22.5
2026-01-18T10:00:01,loveland-co-johnstown,loveland-co-johnstown,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,colorado-springs-northgate,colorado-springs-northgate,2026-01-18,Sunday,26.0
2026-01-18T10:00:01,pueblowestco,pueblowestco,2026-01-18,Sunday,36.5
2026-01-18T10:00:01,wilmingtonde,wilmingtonde,2026-01-18,Sunday,57.5
2026-01-18T10:00:01,boca-raton-fl-west,boca-raton-fl-west,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,bradentonfl,bradentonfl,2026-01-18,Sunday,13.0
2026-01-18T10:00:01,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-18,Sunday,20.0
2026-01-18T10:00:01,miramarbeach,miramarbeach,2026-01-18,Sunday,16.5
2026-01-18T10:00:01,naplesfl,naplesfl,2026-01-18,Sunday,21.0
2026-01-18T10:00:01,naples-fl-north,naples-fl-north,2026-01-18,Sunday,5.0
2026-01-18T10:00:01,oldsmarfl,oldsmarfl,2026-01-18,Sunday,33.5
2026-01-18T10:00:01,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,ponte-vedra-fl,ponte-vedra-fl,2026-01-18,Sunday,34.0
2026-01-18T10:00:01,port-charlotte-fl,port-charlotte-fl,2026-01-18,Sunday,22.5
2026-01-18T10:00:01,spring-hill-fl,spring-hill-fl,2026-01-18,Sunday,20.0
2026-01-18T10:00:01,alpharetta-ga,alpharetta-ga,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,westmidtownga,westmidtownga,2026-01-18,Sunday,38.5
2026-01-18T10:00:01,augustaga,augustaga,2026-01-18,Sunday,32.0
2026-01-18T10:00:01,braseltonga,braseltonga,2026-01-18,Sunday,31.0
2026-01-18T10:00:01,dacula-ga,dacula-ga,2026-01-18,Sunday,36.5
2026-01-18T10:00:01,mcdonoughga,mcdonoughga,2026-01-18,Sunday,17.0
2026-01-18T10:00:01,warnerrobinsga,warnerrobinsga,2026-01-18,Sunday,34.5
2026-01-18T10:00:01,woodstock-ga,woodstock-ga,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,ankeny-ia,ankeny-ia,2026-01-18,Sunday,17.5
2026-01-18T10:00:01,des-moines-ia-downtown,des-moines-ia-downtown,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,des-moines-waukee-ia,des-moines-waukee-ia,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,boise-id,boise-id,2026-01-18,Sunday,38.0
2026-01-18T10:00:01,meridian-id,meridian-id,2026-01-18,Sunday,32.0
2026-01-18T10:00:01,carmelin,carmelin,2026-01-18,Sunday,34.5
2026-01-18T10:00:01,fishers-in,fishers-in,2026-01-18,Sunday,36.5
2026-01-18T10:00:01,kansas-city-leawood,kansas-city-leawood,2026-01-18,Sunday,35.5
2026-01-18T10:00:01,overlandparkks,overlandparkks,2026-01-18,Sunday,45.0
2026-01-18T10:00:01,ascension-la,ascension-la,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,baton-rouge-st-george,baton-rouge-st-george,2026-01-18,Sunday,12.0
2026-01-18T10:00:01,shreveport-la-south,shreveport-la-south,2026-01-18,Sunday,25.5
2026-01-18T10:00:01,maynardma,maynardma,2026-01-18,Sunday,31.5
2026-01-18T10:00:01,southborough-ma,southborough-ma,2026-01-18,Sunday,56.0
2026-01-18T10:00:01,crofton-md,crofton-md,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,towson-baltimore-md,towson-baltimore-md,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,clarkstonmi,clarkstonmi,2026-01-18,Sunday,33.0
2026-01-18T10:00:01,farmington-mi,farmington-mi,2026-01-18,Sunday,24.0
2026-01-18T10:00:01,grand-blanc-mi,grand-blanc-mi,2026-01-18,Sunday,25.0
2026-01-18T10:00:01,lansing-mi,lansing-mi,2026-01-18,Sunday,51.5
2026-01-18T10:00:01,livonia-mi,livonia-mi,2026-01-18,Sunday,59.0
2026-01-18T10:00:01,novi-mi,novi-mi,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,rochester-hills-mi,rochester-hills-mi,2026-01-18,Sunday,25.0
2026-01-18T10:00:01,troy-mi,troy-mi,2026-01-18,Sunday,24.0
2026-01-18T10:00:01,west-bloomfield-mi,west-bloomfield-mi,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-18,Sunday,27.5
2026-01-18T10:00:01,liberty-mo,liberty-mo,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,rollamo,rollamo,2026-01-18,Sunday,29.5
2026-01-18T10:00:01,bozemanmt,bozemanmt,2026-01-18,Sunday,66.5
2026-01-18T10:00:01,chapel-hill-nc,chapel-hill-nc,2026-01-18,Sunday,30.0
2026-01-18T10:00:01,raleigh-nc-north,raleigh-nc-north,2026-01-18,Sunday,15.5
2026-01-18T10:00:01,lincoln-ne-south,lincoln-ne-south,2026-01-18,Sunday,42.0
2026-01-18T10:00:01,omahane,omahane,2026-01-18,Sunday,56.0
2026-01-18T10:00:01,papillionne,papillionne,2026-01-18,Sunday,45.0
2026-01-18T10:00:01,howell-nj,howell-nj,2026-01-18,Sunday,15.5
2026-01-18T10:00:01,pomptonplainsnj,pomptonplainsnj,2026-01-18,Sunday,77.5
2026-01-18T10:00:01,princetonnj,princetonnj,2026-01-18,Sunday,23.0
2026-01-18T10:00:01,toms-river-nj,toms-river-nj,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,lascruces-nm,lascruces-nm,2026-01-18,Sunday,11.0
2026-01-18T10:00:01,hendersonnv,hendersonnv,2026-01-18,Sunday,31.5
2026-01-18T10:00:01,mesquitenv,mesquitenv,2026-01-18,Sunday,17.0
2026-01-18T10:00:01,southsummerlinnv,southsummerlinnv,2026-01-18,Sunday,30.0
2026-01-18T10:00:01,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-18,Sunday,23.5
2026-01-18T10:00:01,bethpage-ny,bethpage-ny,2026-01-18,Sunday,54.0
2026-01-18T10:00:01,fivetowns-ny,fivetowns-ny,2026-01-18,Sunday,28.5
2026-01-18T10:00:01,brunswickoh,brunswickoh,2026-01-18,Sunday,48.0
2026-01-18T10:00:01,chardonoh,chardonoh,2026-01-18,Sunday,27.0
2026-01-18T10:00:01,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-18,Sunday,37.0
2026-01-18T10:00:01,north-canton-oh,north-canton-oh,2026-01-18,Sunday,36.5
2026-01-18T10:00:01,woosteroh,woosteroh,2026-01-18,Sunday,39.0
2026-01-18T10:00:01,jenks-ok,jenks-ok,2026-01-18,Sunday,16.0
2026-01-18T10:00:01,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-18,Sunday,12.0
2026-01-18T10:00:01,clackamas-or,clackamas-or,2026-01-18,Sunday,3.0
2026-01-18T10:00:01,eugeneor,eugeneor,2026-01-18,Sunday,47.5
2026-01-18T10:00:01,salem-keizer-or,salem-keizer-or,2026-01-18,Sunday,33.0
2026-01-18T10:00:01,sherwoodor,sherwoodor,2026-01-18,Sunday,27.0
2026-01-18T10:00:01,paoli-pa,paoli-pa,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,yardley-pa,yardley-pa,2026-01-18,Sunday,48.0
2026-01-18T10:00:01,york-pa,york-pa,2026-01-18,Sunday,74.0
2026-01-18T10:00:01,aikensc,aikensc,2026-01-18,Sunday,42.0
2026-01-18T10:00:01,spartanburgsc,spartanburgsc,2026-01-18,Sunday,52.0
2026-01-18T10:00:01,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-18,Sunday,46.5
2026-01-18T10:00:01,chattanoogatn,chattanoogatn,2026-01-18,Sunday,44.5
2026-01-18T10:00:01,clarksvilletn,clarksvilletn,2026-01-18,Sunday,73.0
2026-01-18T10:00:01,cleveland-tn,cleveland-tn,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,franklintn,franklintn,2026-01-18,Sunday,36.5
2026-01-18T10:00:01,knoxvilletn,knoxvilletn,2026-01-18,Sunday,54.5
2026-01-18T10:00:01,memphis-tn-collierville,memphis-tn-collierville,2026-01-18,Sunday,9.0
2026-01-18T10:00:01,mt-juliet-tn,mt-juliet-tn,2026-01-18,Sunday,27.0
2026-01-18T10:00:01,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-18,Sunday,9.5
2026-01-18T10:00:01,spring-hill-tn-north,spring-hill-tn-north,2026-01-18,Sunday,23.5
2026-01-18T10:00:01,allen-tx,allen-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,amarillo-tx,amarillo-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,houston-atascocita-tx,houston-atascocita-tx,2026-01-18,Sunday,25.0
2026-01-18T10:00:01,eastaustintx,eastaustintx,2026-01-18,Sunday,39.0
2026-01-18T10:00:01,southwestaustintx,southwestaustintx,2026-01-18,Sunday,17.5
2026-01-18T10:00:01,colleyville-tx,colleyville-tx,2026-01-18,Sunday,32.5
2026-01-18T10:00:01,denton-tx,denton-tx,2026-01-18,Sunday,23.0
2026-01-18T10:00:01,flowermoundtx,flowermoundtx,2026-01-18,Sunday,42.0
2026-01-18T10:00:01,granburytx,granburytx,2026-01-18,Sunday,8.0
2026-01-18T10:00:01,grand-prairie-tx,grand-prairie-tx,2026-01-18,Sunday,6.0
2026-01-18T10:00:01,houstonheightstx,houstonheightstx,2026-01-18,Sunday,37.0
2026-01-18T10:00:01,houston-memorial-tx,houston-memorial-tx,2026-01-18,Sunday,39.5
2026-01-18T10:00:01,katy-tx,katy-tx,2026-01-18,Sunday,30.0
2026-01-18T10:00:01,kellertx,kellertx,2026-01-18,Sunday,28.0
2026-01-18T10:00:01,lubbock-tx,lubbock-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,woodlands-houston-tx,woodlands-houston-tx,2026-01-18,Sunday,26.5
2026-01-18T10:00:01,mckinney-tx,mckinney-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,midlandtx,midlandtx,2026-01-18,Sunday,52.0
2026-01-18T10:00:01,east-odessa-tx,east-odessa-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,planowesttx,planowesttx,2026-01-18,Sunday,27.0
2026-01-18T10:00:01,round-rock-tx,round-rock-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,shenandoah-tx,shenandoah-tx,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,sherman-tx,sherman-tx,2026-01-18,Sunday,19.5
2026-01-18T10:00:01,spring-tx,spring-tx,2026-01-18,Sunday,7.0
2026-01-18T10:00:01,tylersouthtx,tylersouthtx,2026-01-18,Sunday,53.0
2026-01-18T10:00:01,americanforkut,americanforkut,2026-01-18,Sunday,43.5
2026-01-18T10:00:01,cedarcity,cedarcity,2026-01-18,Sunday,19.0
2026-01-18T10:00:01,layton-ut,layton-ut,2026-01-18,Sunday,19.0
2026-01-18T10:00:01,lehiut,lehiut,2026-01-18,Sunday,38.0
2026-01-18T10:00:01,millcreekut,millcreekut,2026-01-18,Sunday,18.0
2026-01-18T10:00:01,murrayut,murrayut,2026-01-18,Sunday,9.5
2026-01-18T10:00:01,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-18,Sunday,28.5
2026-01-18T10:00:01,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-18,Sunday,7.0
2026-01-18T10:00:01,orem-ut,orem-ut,2026-01-18,Sunday,17.0
2026-01-18T10:00:01,richfield,richfield,2026-01-18,Sunday,5.0
2026-01-18T10:00:01,sandyut,sandyut,2026-01-18,Sunday,22.5
2026-01-18T10:00:01,spanishforkut,spanishforkut,2026-01-18,Sunday,39.0
2026-01-18T10:00:01,stgeorgeut,stgeorgeut,2026-01-18,Sunday,1.0
2026-01-18T10:00:01,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-18,Sunday,18.5
2026-01-18T10:00:01,st-george-ut-sunset,st-george-ut-sunset,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,lynchburg-va,lynchburg-va,2026-01-18,Sunday,0.0
2026-01-18T10:00:01,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,birminghamal,birminghamal,2026-01-18,Sunday,36.0
2026-01-18T10:34:52,huntsville-al-research-park,huntsville-al-research-park,2026-01-18,Sunday,6.0
2026-01-18T10:34:52,chandleraz,chandleraz,2026-01-18,Sunday,14.0
2026-01-18T10:34:52,southchandleraz,southchandleraz,2026-01-18,Sunday,8.5
2026-01-18T10:34:52,gilbertaz,gilbertaz,2026-01-18,Sunday,26.0
2026-01-18T10:34:52,glendaleaz,glendaleaz,2026-01-18,Sunday,40.0
2026-01-18T10:34:52,goodyear-az,goodyear-az,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,mesa-az-east,mesa-az-east,2026-01-18,Sunday,8.5
2026-01-18T10:34:52,paradise-valley-az,paradise-valley-az,2026-01-18,Sunday,11.0
2026-01-18T10:34:52,glendale-az-peoria,glendale-az-peoria,2026-01-18,Sunday,23.0
2026-01-18T10:34:52,scottsdaleaz,scottsdaleaz,2026-01-18,Sunday,31.0
2026-01-18T10:34:52,scottsdale-az-north,scottsdale-az-north,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,surpriseaz,surpriseaz,2026-01-18,Sunday,13.0
2026-01-18T10:34:52,talkingstickaz,talkingstickaz,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,tempeaz,tempeaz,2026-01-18,Sunday,4.0
2026-01-18T10:34:52,carlsbadca,carlsbadca,2026-01-18,Sunday,15.0
2026-01-18T10:34:52,rancho-mirage-ca,rancho-mirage-ca,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,invernessco,invernessco,2026-01-18,Sunday,26.5
2026-01-18T10:34:52,littleton-co,littleton-co,2026-01-18,Sunday,22.5
2026-01-18T10:34:52,loveland-co-johnstown,loveland-co-johnstown,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,colorado-springs-northgate,colorado-springs-northgate,2026-01-18,Sunday,26.0
2026-01-18T10:34:52,pueblowestco,pueblowestco,2026-01-18,Sunday,36.5
2026-01-18T10:34:52,wilmingtonde,wilmingtonde,2026-01-18,Sunday,57.5
2026-01-18T10:34:52,boca-raton-fl-west,boca-raton-fl-west,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,bradentonfl,bradentonfl,2026-01-18,Sunday,17.0
2026-01-18T10:34:52,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-18,Sunday,23.0
2026-01-18T10:34:52,miramarbeach,miramarbeach,2026-01-18,Sunday,18.5
2026-01-18T10:34:52,naplesfl,naplesfl,2026-01-18,Sunday,21.0
2026-01-18T10:34:52,naples-fl-north,naples-fl-north,2026-01-18,Sunday,5.0
2026-01-18T10:34:52,oldsmarfl,oldsmarfl,2026-01-18,Sunday,37.5
2026-01-18T10:34:52,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,ponte-vedra-fl,ponte-vedra-fl,2026-01-18,Sunday,39.5
2026-01-18T10:34:52,port-charlotte-fl,port-charlotte-fl,2026-01-18,Sunday,22.5
2026-01-18T10:34:52,spring-hill-fl,spring-hill-fl,2026-01-18,Sunday,19.0
2026-01-18T10:34:52,alpharetta-ga,alpharetta-ga,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,westmidtownga,westmidtownga,2026-01-18,Sunday,38.5
2026-01-18T10:34:52,augustaga,augustaga,2026-01-18,Sunday,29.0
2026-01-18T10:34:52,braseltonga,braseltonga,2026-01-18,Sunday,31.0
2026-01-18T10:34:52,dacula-ga,dacula-ga,2026-01-18,Sunday,35.0
2026-01-18T10:34:52,mcdonoughga,mcdonoughga,2026-01-18,Sunday,17.0
2026-01-18T10:34:52,warnerrobinsga,warnerrobinsga,2026-01-18,Sunday,34.5
2026-01-18T10:34:52,woodstock-ga,woodstock-ga,2026-01-18,Sunday,0.0
2026-01-18T10:34:52,ankeny-ia,ankeny-ia,2026-01-18,Sunday,19.0
